77.22,77810.00,2172.54,7.56,-17.95,1.57,323.53,nan,nan,-7.77,3.06,-6.55,-2.45,1.54,-1.68
77.25,77818.00,2171.71,7.59,-18.02,1.61,323.49,nan,nan,-7.41,3.14,-6.67,1.89,-2.73,4.27
77.21,77812.00,2172.33,7.62,-18.10,1.63,323.50,nan,nan,-7.34,3.02,-6.59,-0.91,-4.97,2.59
77.21,77822.00,2171.30,7.66,-18.17,1.65,323.48,nan,nan,-7.37,3.02,-6.63,-1.54,-2.73,1.05
77.22,77814.00,2172.12,7.68,-18.24,1.67,323.49,nan,nan,-7.06,2.71,-7.02,-1.89,-3.85,2.17
77.20,77813.00,2172.23,7.71,-18.31,1.67,323.49,nan,nan,-6.86,3.06,-6.63,-1.54,-1.47,0.49
77.19,77816.00,2171.92,7.75,-18.38,1.65,323.50,nan,nan,-7.45,3.49,-6.24,0.49,-0.14,-2.24
77.21,77815.00,2172.02,7.78,-18.45,1.61,323.51,nan,nan,-7.02,3.18,-6.67,-0.35,3.78,-3.78
77.22,77809.00,2172.64,7.81,-18.53,1.61,323.58,nan,nan,-7.45,2.59,-6.71,10.43,8.68,0.00
77.21,77815.00,2172.02,7.83,-18.61,1.67,323.60,nan,nan,-8.39,2.59,-6.55,7.14,-2.03,5.46
77.20,77816.00,2171.92,7.86,-18.69,1.74,323.64,nan,nan,-7.65,3.10,-6.43,-0.28,-9.31,6.93
77.22,77816.00,2171.92,7.90,-18.76,1.80,323.66,nan,nan,-7.34,3.37,-6.35,5.88,-7.28,6.30
77.22,77816.00,2171.92,7.93,-18.84,1.87,323.67,nan,nan,-7.41,3.14,-6.59,6.37,-7.98,6.79
77.21,77831.00,2170.37,7.96,-18.91,1.88,323.68,nan,nan,-7.26,2.94,-6.47,-0.42,-4.55,1.75
77.27,77820.00,2171.51,7.99,-18.98,1.90,323.78,nan,nan,-7.26,2.98,-6.71,3.50,-1.96,1.89
77.22,77819.00,2171.61,8.01,-19.05,1.93,323.88,nan,nan,-7.02,2.75,-6.79,2.17,-3.22,2.73
77.22,77816.00,2171.92,8.04,-19.12,1.93,323.92,nan,nan,-7.34,2.75,-6.67,-1.54,-1.05,-0.14
77.20,77812.00,2172.33,8.07,-19.20,1.91,323.93,nan,nan,-7.30,2.86,-6.59,0.63,-1.61,-1.96
77.21,77814.00,2172.12,8.10,-19.27,1.91,323.95,nan,nan,-7.06,2.79,-6.67,-0.21,-1.61,0.14
77.21,77802.00,2173.36,8.13,-19.34,1.93,323.99,nan,nan,-7.06,2.75,-6.32,-0.21,-1.68,1.96
77.22,77810.00,2172.54,8.15,-19.41,1.92,323.98,nan,nan,-7.45,2.82,-6.47,3.50,5.04,-1.33
77.20,77813.00,2172.23,8.18,-19.49,1.91,323.96,nan,nan,-7.34,2.79,-6.79,6.44,6.79,-0.35
77.20,77814.00,2172.12,8.21,-19.56,1.91,324.00,nan,nan,-7.34,2.94,-6.59,-1.61,-0.77,-0.14
77.21,77818.00,2171.71,8.24,-19.63,1.94,324.00,nan,nan,-7.37,3.37,-6.43,0.35,-0.56,2.59
77.20,77806.00,2172.95,8.28,-19.71,1.92,324.04,nan,nan,-7.57,3.06,-6.32,4.83,2.17,-1.47
77.20,77809.00,2172.64,8.30,-19.79,1.90,324.06,nan,nan,-7.57,2.90,-6.55,-0.84,1.40,-1.96
77.19,77813.00,2172.23,8.33,-19.86,1.90,324.04,nan,nan,-7.53,2.94,-6.43,-0.21,-0.21,-0.49
77.20,77809.00,2172.64,8.36,-19.93,1.93,324.02,nan,nan,-7.30,3.02,-6.59,0.28,-4.13,3.43
77.20,77811.00,2172.43,8.39,-20.01,1.95,324.02,nan,nan,-7.37,2.86,-6.51,-0.42,0.00,1.82
77.20,77812.00,2172.33,8.42,-20.08,1.95,323.98,nan,nan,-7.49,3.22,-6.43,2.45,4.20,-0.42
77.20,77809.00,2172.64,8.46,-20.16,1.96,323.97,nan,nan,-7.49,3.10,-6.51,1.12,-2.52,1.75
77.19,77814.00,2172.12,8.48,-20.23,1.98,323.94,nan,nan,-7.45,2.63,-6.63,-1.40,0.70,1.47
77.20,77816.00,2171.92,8.51,-20.31,1.97,323.95,nan,nan,-7.45,2.98,-6.51,-2.10,1.26,-0.77
77.20,77811.00,2172.43,8.54,-20.38,1.99,323.91,nan,nan,-7.34,3.06,-6.47,1.61,-1.75,1.75
77.22,77814.00,2172.12,8.57,-20.45,2.00,323.91,nan,nan,-7.26,2.98,-6.55,1.19,-2.03,1.61
77.20,77808.00,2172.74,8.60,-20.53,1.99,323.89,nan,nan,-7.45,2.94,-6.55,2.66,2.73,-1.68
77.19,77804.00,2173.16,8.63,-20.60,1.96,323.85,nan,nan,-7.41,2.94,-6.28,-0.77,5.32,-2.45
77.20,77826.00,2170.89,8.66,-20.67,1.99,323.88,nan,nan,-7.41,3.22,-6.63,1.05,-2.10,2.17
77.20,77820.00,2171.51,8.69,-20.75,2.00,323.91,nan,nan,-7.26,2.86,-6.55,-0.70,-2.87,0.98
77.20,77823.00,2171.20,8.72,-20.82,2.01,323.96,nan,nan,-7.37,2.98,-6.55,0.77,-1.68,1.05
77.17,77815.00,2172.02,8.75,-20.89,2.02,323.99,nan,nan,-7.37,2.98,-6.55,1.26,2.31,1.12
77.19,77810.00,2172.54,8.78,-20.97,2.03,323.93,nan,nan,-7.26,2.94,-6.59,2.17,0.91,1.40
77.20,77815.00,2172.02,8.81,-21.04,2.03,323.93,nan,nan,-7.65,3.06,-6.43,3.36,6.16,-0.21
77.20,77817.00,2171.81,8.84,-21.12,2.03,323.91,nan,nan,-7.65,3.14,-6.35,-0.28,0.49,0.00
77.16,77815.00,2172.02,8.87,-21.20,2.03,323.86,nan,nan,-7.61,3.10,-6.43,0.49,0.07,0.07
77.20,77813.00,2172.23,8.90,-21.27,2.04,323.82,nan,nan,-7.45,3.10,-6.43,-1.61,-3.36,1.47
77.19,77826.00,2170.89,8.94,-21.34,2.07,323.85,nan,nan,-7.34,3.10,-6.51,0.35,-2.73,2.59
77.15,77828.00,2170.68,8.97,-21.42,2.08,323.80,nan,nan,-7.26,2.98,-6.55,0.42,-1.68,1.19
77.20,77810.00,2172.54,9.00,-21.49,2.09,323.76,nan,nan,-7.30,2.98,-6.59,-1.26,-4.20,0.98
77.19,77819.00,2171.61,9.03,-21.56,2.12,323.75,nan,nan,-7.14,3.02,-6.55,-0.21,-3.57,2.87
77.15,77818.00,2171.71,9.06,-21.63,2.12,323.78,nan,nan,-7.18,2.94,-6.59,0.00,-1.68,0.00
77.19,77828.00,2170.68,9.08,-21.71,2.13,323.77,nan,nan,-7.22,2.98,-6.51,0.77,0.07,1.40
77.16,77811.00,2172.43,9.12,-21.78,2.16,323.73,nan,nan,-7.30,3.06,-6.63,3.08,1.54,2.10
77.19,77821.00,2171.40,9.14,-21.85,2.16,323.74,nan,nan,-7.49,2.94,-6.55,1.54,1.54,0.35
77.19,77820.00,2171.51,9.18,-21.93,2.16,323.76,nan,nan,-7.41,3.06,-6.55,1.40,2.59,0.21
77.15,77825.00,2170.99,9.21,-22.00,2.17,323.79,nan,nan,-7.49,3.18,-6.55,2.80,0.63,0.77
77.19,77807.00,2172.84,9.24,-22.08,2.17,323.77,nan,nan,-7.45,3.02,-6.43,0.14,0.21,-0.35
77.16,77812.00,2172.33,9.27,-22.15,2.17,323.72,nan,nan,-7.34,2.98,-6.51,0.42,0.00,0.84
77.16,77813.00,2172.23,9.30,-22.22,2.17,323.65,nan,nan,-7.30,3.02,-6.47,0.63,-1.26,0.14
77.16,77817.00,2171.81,9.33,-22.30,2.18,323.73,nan,nan,-7.41,2.86,-6.63,2.24,2.73,0.56
77.19,77815.00,2172.02,9.36,-22.37,2.19,323.70,nan,nan,-7.37,2.98,-6.55,2.59,2.52,0.49
77.19,77822.00,2171.30,9.39,-22.45,2.19,323.73,nan,nan,-7.57,3.06,-6.51,2.52,2.94,0.49
77.16,77821.00,2171.40,9.42,-22.52,2.20,323.72,nan,nan,-7.61,3.10,-6.55,2.73,1.96,0.91
77.15,77805.00,2173.05,9.45,-22.60,2.20,323.73,nan,nan,-7.53,3.18,-6.35,-1.47,17.85,0.00
77.15,77816.00,2171.92,9.48,-22.67,2.21,323.70,nan,nan,-7.41,3.30,-6.63,3.22,-0.98,0.98
77.17,77815.00,2172.02,9.51,-22.75,2.21,323.71,nan,nan,-7.77,2.63,-6.71,1.40,2.17,0.21
77.16,77810.00,2172.54,9.54,-22.83,2.21,323.69,nan,nan,-7.81,3.45,-6.28,-4.90,-3.57,-0.28
77.19,77813.00,2172.23,9.58,-22.90,2.22,323.74,nan,nan,-7.37,3.61,-6.24,2.66,-2.31,1.05
77.16,77812.00,2172.33,9.61,-22.98,2.25,323.72,nan,nan,-7.69,2.98,-6.43,1.26,-6.02,2.80
77.16,77812.00,2172.33,9.63,-23.05,2.28,323.72,nan,nan,-7.30,2.59,-6.79,-3.15,-8.96,3.29
77.19,77819.00,2171.61,9.66,-23.12,2.31,323.77,nan,nan,-6.86,2.59,-6.83,-3.43,-7.49,2.66
77.15,77818.00,2171.71,9.69,-23.18,2.35,323.79,nan,nan,-6.39,2.79,-6.86,-0.77,-4.90,4.20
77.16,77818.00,2171.71,9.72,-23.25,2.34,323.80,nan,nan,-6.90,2.75,-6.83,2.10,3.15,-0.84
77.16,77825.00,2170.99,9.74,-23.33,2.34,323.85,nan,nan,-8.12,2.71,-6.59,8.19,11.55,0.14
77.15,77813.00,2172.23,9.78,-23.42,2.34,323.83,nan,nan,-8.20,3.65,-5.81,-0.63,0.42,0.00
77.12,77814.00,2172.12,9.81,-23.49,2.39,323.84,nan,nan,-7.77,2.86,-5.81,-10.43,-12.53,4.83
77.16,77815.00,2172.02,9.85,-23.56,2.31,323.83,nan,nan,-6.83,4.24,-7.26,5.67,12.04,-8.12
77.15,77804.00,2173.16,9.89,-23.64,2.42,323.86,nan,nan,-7.57,3.77,-7.10,14.56,-9.10,11.48
77.16,77819.00,2171.61,9.91,-23.69,2.56,323.83,nan,nan,-5.30,2.12,-7.57,-27.86,-32.97,13.58
77.15,77817.00,2171.81,9.93,-23.77,2.38,323.80,nan,nan,-7.61,2.24,-6.55,-1.61,26.95,-18.13
77.10,77811.00,2172.43,9.96,-23.85,2.21,323.77,nan,nan,-8.00,2.75,-6.28,3.64,30.03,-16.80
77.12,77818.00,2171.71,10.00,-23.93,2.24,323.75,nan,nan,-8.75,4.12,-5.69,-9.24,-3.29,3.22
77.12,77817.00,2171.81,10.04,-24.02,2.30,323.66,nan,nan,-8.32,4.08,-5.61,1.05,-6.37,5.81
77.15,77814.00,2172.12,10.07,-24.09,2.23,323.62,nan,nan,-7.57,2.75,-6.12,-0.35,-2.59,-6.93
77.16,77820.00,2171.51,10.10,-24.17,2.19,323.62,nan,nan,-8.08,3.22,-6.35,-5.67,-5.25,-3.92
77.15,77810.00,2172.54,10.14,-24.24,2.21,323.61,nan,nan,-6.67,3.53,-6.16,1.82,-4.90,1.33
77.15,77821.00,2171.40,10.16,-24.32,2.19,323.62,nan,nan,-7.96,2.82,-6.71,11.48,13.09,-1.96
77.10,77815.00,2172.02,10.19,-24.40,2.13,323.68,nan,nan,-7.61,2.86,-7.41,-0.98,-0.49,-5.32
77.15,77815.00,2172.02,10.23,-24.48,2.19,323.73,nan,nan,-7.85,3.49,-6.12,-8.12,-16.59,5.81
77.15,77821.00,2171.40,10.26,-24.55,2.17,323.77,nan,nan,-7.14,2.86,-6.75,4.69,5.88,-2.38
77.11,77813.00,2172.23,10.28,-24.61,2.22,323.82,nan,nan,-6.83,2.59,-6.98,-0.14,-0.07,5.67
77.12,77814.00,2172.12,10.31,-24.69,2.27,323.86,nan,nan,-7.49,3.18,-6.75,-1.12,-2.38,4.34
77.11,77813.00,2172.23,10.34,-24.76,2.26,323.83,nan,nan,-7.22,2.79,-6.83,2.31,1.47,-0.63
77.11,77814.00,2172.12,10.37,-24.83,2.30,323.87,nan,nan,-7.06,2.94,-6.86,3.08,1.26,4.34
77.12,77820.00,2171.51,10.40,-24.91,2.34,323.84,nan,nan,-7.61,2.98,-6.75,3.57,-1.54,3.85
77.12,77811.00,2172.43,10.43,-24.98,2.38,323.86,nan,nan,-7.49,2.82,-6.47,-0.14,-2.94,3.78
77.10,77814.00,2172.12,10.46,-25.05,2.38,323.87,nan,nan,-7.10,3.18,-6.63,-3.71,-2.87,0.07
77.12,77806.00,2172.95,10.49,-25.13,2.42,323.83,nan,nan,-7.18,3.14,-6.55,1.96,-10.15,4.13
77.11,77818.00,2171.71,10.52,-25.20,2.45,323.84,nan,nan,-7.22,3.14,-6.83,3.85,-7.49,3.22
77.10,77814.00,2172.12,10.55,-25.27,2.45,323.89,nan,nan,-7.30,2.79,-6.67,-5.60,-11.27,-0.63
77.09,77819.00,2171.61,10.58,-25.35,2.52,323.87,nan,nan,-7.57,2.79,-6.51,-5.81,-14.28,6.72
77.10,77814.00,2172.12,10.60,-25.42,2.48,323.88,nan,nan,-7.30,2.28,-6.24,-2.80,-7.49,-3.36
77.10,77820.00,2171.51,10.63,-25.49,2.38,324.00,nan,nan,-7.30,2.51,-6.43,-4.97,0.07,-9.80
77.11,77813.00,2172.23,10.66,-25.57,2.39,324.14,nan,nan,-7.77,2.86,-5.92,9.38,7.07,0.35
77.10,77812.00,2172.33,10.68,-25.65,2.35,324.23,nan,nan,-8.39,2.63,-6.08,9.31,15.12,-3.57
77.10,77816.00,2171.92,10.71,-25.73,2.33,324.31,nan,nan,-7.45,2.82,-6.63,7.98,1.68,-2.24
77.15,77821.00,2171.40,10.73,-25.81,2.40,324.43,nan,nan,-7.69,2.16,-6.24,10.57,10.50,6.72
77.10,77828.00,2170.68,10.76,-25.89,2.42,324.57,nan,nan,-7.92,2.75,-6.39,10.64,6.09,2.17
77.11,77813.00,2172.23,10.78,-25.96,2.48,324.62,nan,nan,-7.10,2.51,-7.02,6.93,0.77,6.65
77.11,77818.00,2171.71,10.81,-26.03,2.48,324.65,nan,nan,-7.57,2.94,-6.47,3.57,10.08,-0.77
77.07,77818.00,2171.71,10.85,-26.11,2.44,324.68,nan,nan,-7.77,3.10,-6.20,7.28,14.35,-4.06
77.10,77822.00,2171.30,10.87,-26.18,2.43,324.67,nan,nan,-7.53,2.71,-6.51,5.95,12.81,-0.49
77.09,77823.00,2171.20,10.90,-26.27,2.39,324.69,nan,nan,-8.12,2.79,-6.32,4.20,9.24,-4.41
77.09,77815.00,2172.02,10.93,-26.35,2.42,324.71,nan,nan,-8.16,3.10,-6.35,3.22,3.85,3.29
77.07,77814.00,2172.12,10.96,-26.43,2.45,324.73,nan,nan,-7.88,3.06,-6.47,1.68,1.47,2.94
77.10,77812.00,2172.33,10.99,-26.50,2.45,324.73,nan,nan,-7.73,2.75,-6.67,1.19,-2.87,-0.21
77.12,77820.00,2171.51,11.02,-26.58,2.48,324.67,nan,nan,-7.53,2.82,-6.59,-2.87,-6.23,2.80
77.09,77826.00,2170.89,11.04,-26.65,2.49,324.62,nan,nan,-7.45,2.71,-6.63,-0.56,-4.27,1.68
77.10,77820.00,2171.51,11.07,-26.73,2.51,324.60,nan,nan,-7.22,2.63,-6.63,-2.17,-5.67,2.03
77.06,77820.00,2171.51,11.10,-26.80,2.55,324.59,nan,nan,-7.37,2.79,-6.67,0.42,-5.74,4.06
77.10,77818.00,2171.71,11.13,-26.87,2.57,324.55,nan,nan,-7.14,2.67,-6.79,-1.75,-6.09,1.82
77.07,77816.00,2171.92,11.15,-26.94,2.59,324.56,nan,nan,-6.83,2.63,-6.83,-2.38,-6.37,2.31
77.10,77818.00,2171.71,11.18,-27.01,2.62,324.56,nan,nan,-6.67,2.63,-6.75,-2.66,-7.49,2.52
